timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1727705951.7098768,1.1665421199231257e-13,-5.4527781562418705e-24,0.0,0.0,0.0,-3.530296134386956e-12,1.0,4.100630104775019e-17,0.0,0.0,0.0,0.0,2.582015057395693e-18
1727705951.7551923,1.1665332888844905e-13,-5.452771921005665e-24,0.0,0.0,0.0,-3.5302960397215153e-12,1.0,4.0926256233901854e-19,0.0,0.0,0.0,0.0,3.4951887540342965e-18
1727705951.8059633,1.1665068619350973e-13,-5.452753262014915e-24,0.0,0.0,0.0,-3.5302959503894794e-12,1.0,-3.525798802839922e-17,0.0,0.0,0.0,0.0,3.6799495397349404e-18
1727705951.8881252,1.1664622625237503e-13,-5.4527217721912066e-24,0.0,0.0,0.0,-3.53029582245498e-12,1.0,-7.102636074018321e-17,0.0,0.0,0.0,0.0,4.3453307005625365e-18
1727705952.1231472,1.1664027873222716e-13,-5.452679779180859e-24,0.0,0.0,0.0,-3.530295691962581e-12,1.0,-1.0407461282565331e-16,0.0,0.0,0.0,0.0,5.168537963195378e-18
1727705952.1750689,1.1663279279475106e-13,-5.452626924035735e-24,0.0,0.0,0.0,-3.530295650753518e-12,1.0,-1.3433457623965224e-16,0.0,0.0,0.0,0.0,3.434029240261041e-18
1727705952.2851074,1.16623828655656e-13,-5.452563631913771e-24,0.0,0.0,0.0,-3.53029558487052e-12,1.0,-1.6450076571160546e-16,0.0,0.0,0.0,0.0,2.141841230436132e-18
1727705952.3355389,1.1661344326089454e-13,-5.452490304887494e-24,0.0,0.0,0.0,-3.5302955816824823e-12,1.0,-1.9349533856524714e-16,0.0,0.0,0.0,0.0,1.3814207208263871e-18
1727705952.5122797,1.1660168616575554e-13,-5.452407292846492e-24,0.0,0.0,0.0,-3.5302955092850683e-12,1.0,-2.2142489900458717e-16,0.0,0.0,0.0,0.0,1.511709039050313e-18
1727705952.5601418,1.1658871096483546e-13,-5.4523156802601976e-24,0.0,0.0,0.0,-3.530295443045506e-12,1.0,-2.4732296059083917e-16,0.0,0.0,0.0,0.0,2.772739528628997e-18
1727705952.790915,1.165744047397866e-13,-5.452214669858724e-24,0.0,0.0,0.0,-3.530295393784666e-12,1.0,-2.728142596893937e-16,0.0,0.0,0.0,0.0,2.3100080410914306e-18
1727705952.841464,1.1655908710889255e-13,-5.452106518336684e-24,0.0,0.0,0.0,-3.5302953204326553e-12,1.0,-2.9623855942909635e-16,0.0,0.0,0.0,0.0,2.4522570005225023e-18
1727705952.8895943,1.1654252165910866e-13,-5.451989556477625e-24,0.0,0.0,0.0,-3.5302953000841767e-12,1.0,-3.18830806779497e-16,0.0,0.0,0.0,0.0,1.87400977906611e-18
1727705952.9469829,1.165250645543302e-13,-5.4518662990102384e-24,0.0,0.0,0.0,-3.5302951808269067e-12,1.0,-3.402255456234632e-16,0.0,0.0,0.0,0.0,2.792114972561822e-18
1727705953.1469676,1.165064958636095e-13,-5.451735193092484e-24,0.0,0.0,0.0,-3.5302951141898892e-12,1.0,-3.60257954991461e-16,0.0,0.0,0.0,0.0,3.7178857450893976e-18
1727705953.194474,1.164870037347329e-13,-5.451597567159407e-24,0.0,0.0,0.0,-3.530295030139154e-12,1.0,-3.8060819597287614e-16,0.0,0.0,0.0,0.0,3.0137550511257745e-18
1727705953.3038514,1.164664789091045e-13,-5.451452649779766e-24,0.0,0.0,0.0,-3.530294986329485e-12,1.0,-4.001695450499921e-16,0.0,0.0,0.0,0.0,2.5572080844612125e-18
1727705953.3554816,1.1644523005298448e-13,-5.451302620320195e-24,0.0,0.0,0.0,-3.5302949658349926e-12,1.0,-4.17736817484329e-16,0.0,0.0,0.0,0.0,1.286083230643356e-18
1727705953.5485082,0.0018445942745671834,3.2862021531243707e-09,0.0,0.0,0.0,1.7977858116659244e-06,0.999999999998384,0.018445942744546397,0.0,0.0,0.0,0.0,3.595578683923758e-05
1727705953.608505,0.007998625425581725,-5.377552618056211e-10,0.0,0.0,0.0,-3.301300066786863e-05,0.9999999994550709,0.0799862542658247,0.0,0.0,0.0,0.0,-0.0006602599428714047
1727705953.8717928,0.017658244476763847,-5.709316909367862e-06,0.0,0.0,0.0,-0.00048063759870282447,0.9999998844937428,0.1581365219972935,0.0,0.0,0.0,0.0,-0.009648708060400846
1727705953.9264998,0.028781425404632584,-1.9881967618055947e-05,0.0,0.0,0.0,-0.0007935157337461215,0.9999996851663406,0.20782811186019562,0.0,0.0,0.0,0.0,-0.015210056326948421
1727705954.0100882,0.0398931638345476,-4.086244757714244e-05,0.0,0.0,0.0,-0.0010869694023539975,0.9999994092485848,0.2223494853325573,0.0,0.0,0.0,0.0,-0.01212663998377154
1727705954.0620232,0.05174561321124105,-7.020984380297304e-05,0.0,0.0,0.0,-0.0014032249345256893,0.999999015479407,0.2296424429569292,0.0,0.0,0.0,0.0,-0.012194191560117322
1727705954.2761416,0.06569145570206426,-0.00011539524083268907,0.0,0.0,0.0,-0.0019023567594606368,0.9999981905177427,0.25798402141319626,0.0,0.0,0.0,0.0,-0.01630776580982899
1727705954.3283932,0.07992622751405441,-0.00017923033872853456,0.0,0.0,0.0,-0.002580655094583083,0.9999966701040973,0.28180832275117085,0.0,0.0,0.0,0.0,-0.023548651279947094
1727705954.4348645,0.09383791294077196,-0.0002602235193989309,0.0,0.0,0.0,-0.0032412237209379865,0.9999947472205996,0.2814683824037892,0.0,0.0,0.0,0.0,-0.02677742978411813
1727705954.4888518,0.10697806772736712,-0.00035407360508065235,0.0,0.0,0.0,-0.0039484630836808835,0.9999922047892558,0.27052413213296006,0.0,0.0,0.0,0.0,-0.02735630768777969
1727705954.6788461,0.11747310160447429,-0.00044435118975958023,0.0,0.0,0.0,-0.004695374636474119,0.9999889766677547,0.23635914121120655,0.0,0.0,0.0,0.0,-0.029083249866948546
1727705954.7299454,0.12313218765835976,-0.0005008331507283532,0.0,0.0,0.0,-0.005364186612298053,0.9999856126474963,0.16154791427672718,0.0,0.0,0.0,0.0,-0.0283147798902768
1727705954.9753578,0.12506005559688513,-0.000523225190780654,0.0,0.0,0.0,-0.0068067161065066845,0.9999768340395919,0.07587366900092442,0.0,0.0,0.0,0.0,-0.04222753557847902
1727705955.0253377,0.12569917376276532,-0.0005333642855250604,0.0,0.0,0.0,-0.010374015386995032,0.999946188454534,0.02567198142267364,0.0,0.0,0.0,0.0,-0.10019978267346652
1727705955.0848706,0.12569917521507581,-0.0005333643172484506,0.0,0.0,0.0,-0.015081480002607615,0.9998862680129831,0.0063920100895376725,0.0,0.0,0.0,0.0,-0.16550566218299206
1727705955.1375294,0.12569917514357545,-0.0005333643147336822,0.0,0.0,0.0,-0.019997262386031757,0.9998000347554826,1.3811121343798582e-08,0.0,0.0,0.0,0.0,-0.19248787880418933
1727705955.3494887,0.125691841615199,-0.0005330080792222496,0.0,0.0,0.0,-0.02625830914369613,0.9996551911538869,-7.342274158467221e-05,0.0,0.0,0.0,0.0,-0.22358551629851275
1727705955.398217,0.12568238454872743,-0.0005324784355217317,0.0,0.0,0.0,-0.034822101670867786,0.9993935267126878,-0.00016814105690536596,0.0,0.0,0.0,0.0,-0.2966109505076076
1727705955.5013845,0.12568238431692005,-0.0005324784173046141,0.0,0.0,0.0,-0.04362746982580621,0.999047868661256,-9.472135602060783e-05,0.0,0.0,0.0,0.0,-0.34759987738713205
1727705955.5541303,0.12568238406718243,-0.0005324783930334477,0.0,0.0,0.0,-0.053050528047416765,0.998591829264535,-4.8344313968717856e-09,0.0,0.0,0.0,0.0,-0.36492601090462906
1727705955.7223957,0.12566126373855516,-0.0005299102605549192,0.0,0.0,0.0,-0.06400274641370032,0.9979497224066469,-0.00021276389693715425,0.0,0.0,0.0,0.0,-0.40810403976665655
1727705955.7882388,0.12565028078150978,-0.0005284673097598401,0.0,0.0,0.0,-0.07700772182429015,0.9970304964139426,-0.0003235349031907586,0.0,0.0,0.0,0.0,-0.48017187798661654
1727705956.0415788,0.12782112919343722,-0.0009036257500926682,0.0,0.0,0.0,-0.08926078200786373,0.9960082895213999,0.02191979359238358,0.0,0.0,0.0,0.0,-0.5066643250048402
1727705956.0778182,0.1336796396470002,-0.002037421817929823,0.0,0.0,0.0,-0.10129093362005477,0.9948568473737203,0.08170410781083577,0.0,0.0,0.0,0.0,-0.48761811702533625
1727705956.158068,0.14045914259181586,-0.0035322613729912846,0.0,0.0,0.0,-0.1154046733978269,0.9933185598577835,0.12909939009492458,0.0,0.0,0.0,0.0,-0.5256529144661564
1727705956.2171683,0.14813555022474856,-0.005464981768263946,0.0,0.0,0.0,-0.13039503556844123,0.9914621196491095,0.14858854472570532,0.0,0.0,0.0,0.0,-0.586049268418722
1727705956.4273162,0.15797908389813894,-0.008266157393501698,0.0,0.0,0.0,-0.14472306844953053,0.9894721994369283,0.1815095338324015,0.0,0.0,0.0,0.0,-0.5914140659511076
1727705956.4741466,0.16814788899841973,-0.011456807754539076,0.0,0.0,0.0,-0.1591341104163658,0.9872569751093137,0.20892672167842816,0.0,0.0,0.0,0.0,-0.580922362437766
1727705956.5910945,0.17566446932916543,-0.014071470950797155,0.0,0.0,0.0,-0.1747887071026527,0.9846059657900632,0.18616678856132277,0.0,0.0,0.0,0.0,-0.6091615790281192
1727705956.6386228,0.18085246374708608,-0.016059239990576277,0.0,0.0,0.0,-0.19104945322039232,0.9815804126123285,0.1351469084906684,0.0,0.0,0.0,0.0,-0.648353143961588
1727705956.8383024,0.18594444418656997,-0.018227356962767585,0.0,0.0,0.0,-0.2061019777292217,0.9785305180606804,0.11090534821843523,0.0,0.0,0.0,0.0,-0.6379712401467847
