timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1727705726.9349809,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.0160096,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.0348232,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.0848742,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.1347296,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.1854439,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.2342603,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.2946424,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.3764968,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.4252138,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.4348266,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.4848342,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.5341554,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.5865088,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.6755164,0.0,0.0,0.0,0.0,0.0,0.0
1727705727.6842926,0.0,0.0,0.0,0.0,0.0,-0.16
1727705727.7353702,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
1727705727.7844338,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
1727705727.8431096,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
1727705727.8852098,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
1727705727.9676566,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
1727705728.0158064,0.0,0.0,0.0,0.0,0.0,-0.18895876275944778
1727705728.0865571,0.0,0.0,0.0,0.0,0.0,-0.18895876275944778
1727705728.0870275,0.08540239185094833,0.0,0.0,0.0,0.0,-0.08370184898376465
1727705728.135043,0.0717804804444313,0.0,0.0,0.0,0.0,-0.1283019334077835
1727705728.1847806,0.06041032075881958,0.0,0.0,0.0,0.0,-0.17587187886238098
1727705728.2351153,0.04908335581421852,0.0,0.0,0.0,0.0,-0.20643490552902222
1727705728.285503,0.03531219810247421,0.0,0.0,0.0,0.0,-0.21246516704559326
1727705728.3666468,0.025967750698328018,0.0,0.0,0.0,0.0,-0.23162049055099487
1727705728.4356406,0.02214847318828106,0.0,0.0,0.0,0.0,-0.24817834794521332
1727705728.43627,0.017812097445130348,0.0,0.0,0.0,0.0,-0.2694668471813202
1727705728.4945385,0.0,0.0,0.0,0.0,0.0,-0.0
1727705728.5344183,0.0,0.0,0.0,0.0,0.0,-0.0
1727705728.5841675,-0.0,0.0,0.0,0.0,0.0,-0.0
