timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1727705494.509658,1.1665421199231257e-13,-5.4527781562418705e-24,0.0,0.0,0.0,-3.530296134386956e-12,1.0,4.100630104775019e-17,0.0,0.0,0.0,0.0,2.582015057395693e-18
1727705494.5420468,1.1665332888844905e-13,-5.452771921005665e-24,0.0,0.0,0.0,-3.5302960397215153e-12,1.0,4.0926256233901854e-19,0.0,0.0,0.0,0.0,3.4951887540342965e-18
1727705494.5922785,1.1665068619350973e-13,-5.452753262014915e-24,0.0,0.0,0.0,-3.5302959503894794e-12,1.0,-3.525798802839922e-17,0.0,0.0,0.0,0.0,3.6799495397349404e-18
1727705494.6749384,1.1664622625237503e-13,-5.4527217721912066e-24,0.0,0.0,0.0,-3.53029582245498e-12,1.0,-7.102636074018321e-17,0.0,0.0,0.0,0.0,4.3453307005625365e-18
1727705494.9185233,1.1664027873222716e-13,-5.452679779180859e-24,0.0,0.0,0.0,-3.530295691962581e-12,1.0,-1.0407461282565331e-16,0.0,0.0,0.0,0.0,5.168537963195378e-18
1727705494.9628904,1.1663279279475106e-13,-5.452626924035735e-24,0.0,0.0,0.0,-3.530295650753518e-12,1.0,-1.3433457623965224e-16,0.0,0.0,0.0,0.0,3.434029240261041e-18
1727705495.0819924,1.16623828655656e-13,-5.452563631913771e-24,0.0,0.0,0.0,-3.53029558487052e-12,1.0,-1.6450076571160546e-16,0.0,0.0,0.0,0.0,2.141841230436132e-18
1727705495.1298127,1.1661344326089454e-13,-5.452490304887494e-24,0.0,0.0,0.0,-3.5302955816824823e-12,1.0,-1.9349533856524714e-16,0.0,0.0,0.0,0.0,1.3814207208263871e-18
1727705495.3063424,1.1660168616575554e-13,-5.452407292846492e-24,0.0,0.0,0.0,-3.5302955092850683e-12,1.0,-2.2142489900458717e-16,0.0,0.0,0.0,0.0,1.511709039050313e-18
1727705495.359751,1.1658871096483546e-13,-5.4523156802601976e-24,0.0,0.0,0.0,-3.530295443045506e-12,1.0,-2.4732296059083917e-16,0.0,0.0,0.0,0.0,2.772739528628997e-18
1727705495.6021817,1.165744047397866e-13,-5.452214669858724e-24,0.0,0.0,0.0,-3.530295393784666e-12,1.0,-2.728142596893937e-16,0.0,0.0,0.0,0.0,2.3100080410914306e-18
1727705495.6489222,1.1655908710889255e-13,-5.452106518336684e-24,0.0,0.0,0.0,-3.5302953204326553e-12,1.0,-2.9623855942909635e-16,0.0,0.0,0.0,0.0,2.4522570005225023e-18
1727705495.6984105,1.1654252165910866e-13,-5.451989556477625e-24,0.0,0.0,0.0,-3.5302953000841767e-12,1.0,-3.18830806779497e-16,0.0,0.0,0.0,0.0,1.87400977906611e-18
1727705495.7544491,1.165250645543302e-13,-5.4518662990102384e-24,0.0,0.0,0.0,-3.5302951808269067e-12,1.0,-3.402255456234632e-16,0.0,0.0,0.0,0.0,2.792114972561822e-18
1727705495.964556,1.165064958636095e-13,-5.451735193092484e-24,0.0,0.0,0.0,-3.5302951141898892e-12,1.0,-3.60257954991461e-16,0.0,0.0,0.0,0.0,3.7178857450893976e-18
1727705496.016053,1.164870037347329e-13,-5.451597567159407e-24,0.0,0.0,0.0,-3.530295030139154e-12,1.0,-3.8060819597287614e-16,0.0,0.0,0.0,0.0,3.0137550511257745e-18
1727705496.1097043,1.164664789091045e-13,-5.451452649779766e-24,0.0,0.0,0.0,-3.530294986329485e-12,1.0,-4.001695450499921e-16,0.0,0.0,0.0,0.0,2.5572080844612125e-18
1727705496.1643767,1.1644523005298448e-13,-5.451302620320195e-24,0.0,0.0,0.0,-3.5302949658349926e-12,1.0,-4.17736817484329e-16,0.0,0.0,0.0,0.0,1.286083230643356e-18
1727705496.3699377,-1.1551188363361864e-06,1.8069685408875128e-09,0.0,0.0,0.0,-0.0014479378496473968,0.9999989517374424,-1.1551207516664102e-05,0.0,0.0,0.0,0.0,-0.02895876704113983
1727705496.4259856,-2.835621511452269e-06,9.1716125066457e-09,0.0,0.0,0.0,-0.005278243100437796,0.9999860699778635,-2.8356401312544662e-05,0.0,0.0,0.0,0.0,-0.10556535211450284
1727705496.669843,-7.728425315336201e-06,9.531217206038904e-08,0.0,0.0,0.0,-0.01050993728021706,0.9999447690839559,-6.574094596307751e-05,0.0,0.0,0.0,0.0,-0.18124384840118138
1727705496.718314,-7.728620210963856e-06,9.531725829694105e-08,0.0,0.0,0.0,-0.017148400791677506,0.9998529553640816,-4.89377018022554e-05,0.0,0.0,0.0,0.0,-0.2374194751729366
1727705496.808511,-7.728752972094553e-06,9.532269628081543e-08,0.0,0.0,0.0,-0.023786116400873594,0.999717070308677,-3.2783695896876353e-09,0.0,0.0,0.0,0.0,-0.2655645829064605
1727705496.8689444,-1.2991343462359265e-05,3.9990826869453515e-07,0.0,0.0,0.0,-0.03122105609029148,0.9995125040021295,-5.2715476796466945e-05,0.0,0.0,0.0,0.0,-0.28153778183722705
1727705497.0954802,-3.163315388943732e-05,1.8105827441701348e-06,0.0,0.0,0.0,-0.04101787696858786,0.9991584127499452,-0.0002396670299554919,0.0,0.0,0.0,0.0,-0.34482055260004896
1727705497.1427753,-3.1633713431071266e-05,1.8106334081359487e-06,0.0,0.0,0.0,-0.052044285222577424,0.9986447778743306,-0.00018695850031755917,0.0,0.0,0.0,0.0,-0.4168335607459063
1727705497.265734,-3.986898512161603e-05,2.7543813814832513e-06,0.0,0.0,0.0,-0.06416727874719863,0.9979391566313948,-8.289764097292249e-05,0.0,0.0,0.0,0.0,-0.4636401427016231
