timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1727706439.5807865,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.630646,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.6800385,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.729929,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.8109307,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.8543398,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.9107807,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.9299388,0.0,0.0,0.0,0.0,0.0,0.0
1727706439.9799974,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.030275,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.079958,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.172533,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.2835507,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.3277307,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.3299303,0.0,0.0,0.0,0.0,0.0,0.0
1727706440.3803594,0.08809040486812592,0.0,0.0,0.0,0.0,-0.02950264886021614
1727706440.4308326,0.08809040486812592,0.0,0.0,0.0,0.0,-0.02950264886021614
1727706440.479883,0.1571279615163803,0.0,0.0,0.0,0.0,-0.01312385406345129
1727706440.5400684,0.17657549679279327,0.0,0.0,0.0,0.0,-0.013706395402550697
1727706440.6001568,0.1899680197238922,0.0,0.0,0.0,0.0,-0.01082499697804451
1727706440.6307497,0.20282457768917084,0.0,0.0,0.0,0.0,-0.021983839571475983
1727706440.6802664,0.2069505900144577,0.0,0.0,0.0,0.0,-0.026215124875307083
1727706440.7303636,0.20878338813781738,0.0,0.0,0.0,0.0,-0.030617745593190193
1727706440.7655797,0.0,0.0,0.0,0.0,0.0,-0.18502146813371353
1727706440.7799745,0.21765966713428497,0.0,0.0,0.0,0.0,-0.02147030085325241
1727706440.81591,0.0,0.0,0.0,0.0,0.0,-0.18502146813371353
1727706440.8298414,0.22047249972820282,0.0,0.0,0.0,0.0,-0.014932695776224136
1727706440.9021,0.2361709177494049,0.0,0.0,0.0,0.0,-0.01366773433983326
1727706440.9301996,0.0,0.0,0.0,0.0,0.0,-0.18502146813371353
1727706440.9311335,0.0,0.0,0.0,0.0,0.0,-0.18502146813371353
1727706440.9654818,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706440.9820058,0.2361709177494049,0.0,0.0,0.0,0.0,-0.01366773433983326
1727706441.0158026,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.0387115,0.2716466784477234,0.0,0.0,0.0,0.0,-0.01523866131901741
1727706441.0401654,0.2821800708770752,0.0,0.0,0.0,0.0,-0.02238607592880726
1727706441.0672154,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.0800188,0.29021742939949036,0.0,0.0,0.0,0.0,-0.02710358425974846
1727706441.116315,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.1306167,0.293355792760849,0.0,0.0,0.0,0.0,-0.02658037468791008
1727706441.1657298,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.1802845,0.27468276023864746,0.0,0.0,0.0,0.0,-0.026410400867462158
1727706441.2302895,0.2615739405155182,0.0,0.0,0.0,0.0,-0.021019192412495613
1727706441.2664106,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.3005788,0.24451413750648499,0.0,0.0,0.0,0.0,-0.02564055286347866
1727706441.328389,0.0,0.0,0.0,0.0,0.0,-0.1826995057361938
1727706441.3810422,0.0,0.0,0.0,0.0,0.0,-0.2040087059274972
1727706441.3820078,0.0,0.0,0.0,0.0,0.0,-0.26899426977048563
1727706441.416123,0.0,0.0,0.0,0.0,0.0,-0.3426990066984266
1727706441.4433732,0.23570959270000458,0.0,0.0,0.0,0.0,-0.02511763945221901
1727706441.4451008,0.23570959270000458,0.0,0.0,0.0,0.0,-0.02511763945221901
1727706441.4653468,0.0,0.0,0.0,0.0,0.0,-0.3426990066984266
1727706441.5004487,0.11070959270000458,0.0,0.0,0.0,0.0,-0.18340681649593618
1727706441.5150151,0.0,0.0,0.0,0.0,0.0,-0.3426990066984266
1727706441.5300531,0.0,0.0,0.0,0.0,0.0,-0.18502146813371353
1727706441.5761356,0.0,0.0,0.0,0.0,0.0,-0.3426990066984266
1727706441.6252596,0.0,0.0,0.0,0.0,0.0,-0.3426990066984266
1727706441.7179947,0.125,0.0,0.0,0.0,0.0,-0.18269900669842662
1727706441.7186255,0.16620184481143951,0.0,0.0,0.0,0.0,-0.23624388873577118
1727706441.775872,0.1424933224916458,0.0,0.0,0.0,0.0,-0.2667321264743805
1727706441.8164937,0.13487835228443146,0.0,0.0,0.0,0.0,-0.2795388698577881
1727706441.8654745,0.12551160156726837,0.0,0.0,0.0,0.0,-0.28336861729621887
1727706441.9172647,0.12551160156726837,0.0,0.0,0.0,0.0,-0.28336861729621887
1727706442.0372157,0.12010301649570465,0.0,0.0,0.0,0.0,-0.2749383747577667
1727706442.0400836,0.12355349212884903,0.0,0.0,0.0,0.0,-0.2674146294593811
1727706442.065701,0.13192898035049438,0.0,0.0,0.0,0.0,-0.2494727075099945
1727706442.1165257,0.13577716052532196,0.0,0.0,0.0,0.0,-0.23991873860359192
1727706442.1654942,0.1583774983882904,0.0,0.0,0.0,0.0,-0.24864526093006134
1727706442.215557,0.17882421612739563,0.0,0.0,0.0,0.0,-0.2608409821987152
1727706442.266242,0.1941450983285904,0.0,0.0,0.0,0.0,-0.2739693224430084
1727706442.3462074,0.20664797723293304,0.0,0.0,0.0,0.0,-0.2872564196586609
1727706442.426527,0.2182215303182602,0.0,0.0,0.0,0.0,-0.2980090081691742
1727706442.4273431,0.2182215303182602,0.0,0.0,0.0,0.0,-0.2980090081691742
1727706442.4864542,0.09322153031826019,0.0,0.0,0.0,0.0,-0.4309036692577488
1727706442.5155883,0.0,0.0,0.0,0.0,0.0,-0.44840529632684517
1727706442.5650744,0.0,0.0,0.0,0.0,0.0,-0.44840529632684517
1727706442.6152403,0.0,0.0,0.0,0.0,0.0,-0.44840529632684517
1727706442.6655695,0.0,0.0,0.0,0.0,0.0,-0.44840529632684517
1727706442.727095,0.0,0.0,0.0,0.0,0.0,-0.44840529632684517
1727706442.8279676,0.0,0.0,0.0,0.0,0.0,-0.4501957539975232
1727706442.829103,0.0,0.0,0.0,0.0,0.0,-0.4501957539975232
1727706442.8752198,0.0,0.0,0.0,0.0,0.0,-0.4446491730307036
1727706442.9153912,0.0,0.0,0.0,0.0,0.0,-0.5054660454905737
1727706442.9653268,0.0,0.0,0.0,0.0,0.0,-0.5054660454905737
1727706443.0156684,0.0,0.0,0.0,0.0,0.0,-0.5054660454905737
1727706443.1172538,0.0,0.0,0.0,0.0,0.0,-0.5054660454905737
1727706443.1174543,0.0,0.0,0.0,0.0,0.0,-0.5054660454905737
1727706443.1655912,0.0,0.0,0.0,0.0,0.0,-0.0
1727706443.2153738,0.0,0.0,0.0,0.0,0.0,-0.0
1727706443.265436,0.0,0.0,0.0,0.0,0.0,-0.0
1727706443.3150387,0.0,0.0,0.0,0.0,0.0,-0.0
1727706443.369069,0.0,0.0,0.0,0.0,0.0,-0.0
1727706443.4258616,0.0,0.0,0.0,0.0,0.0,-0.648211391919687
1727706443.4960568,0.125,0.0,0.0,0.0,0.0,-0.488211391919687
1727706443.546248,0.17444367706775665,0.0,0.0,0.0,0.0,-0.32821139191968696
1727706443.5654256,0.1808510422706604,0.0,0.0,0.0,0.0,-0.21198716759681702
1727706443.615991,0.18098032474517822,0.0,0.0,0.0,0.0,-0.19341245293617249
1727706443.6657174,0.18673700094223022,0.0,0.0,0.0,0.0,-0.18254287540912628
1727706443.7153292,0.18983982503414154,0.0,0.0,0.0,0.0,-0.17436616122722626
1727706443.775304,0.18748581409454346,0.0,0.0,0.0,0.0,-0.1784861981868744
1727706443.8151438,0.19505028426647186,0.0,0.0,0.0,0.0,-0.17990310490131378
1727706443.865084,0.2088002860546112,0.0,0.0,0.0,0.0,-0.18831869959831238
1727706443.926235,0.22634339332580566,0.0,0.0,0.0,0.0,-0.19063180685043335
1727706443.9652927,0.24294573068618774,0.0,0.0,0.0,0.0,-0.1937226951122284
1727706444.0160804,0.25771039724349976,0.0,0.0,0.0,0.0,-0.18945491313934326
1727706444.0651069,0.26596030592918396,0.0,0.0,0.0,0.0,-0.18548449873924255
1727706444.1156845,0.27063244581222534,0.0,0.0,0.0,0.0,-0.1860508769750595
1727706444.2170568,0.27295276522636414,0.0,0.0,0.0,0.0,-0.1832771599292755
1727706444.2808783,0.2765525281429291,0.0,0.0,0.0,0.0,-0.18617671728134155
1727706444.2809894,0.28098857402801514,0.0,0.0,0.0,0.0,-0.18449492752552032
1727706444.3155868,0.2839420437812805,0.0,0.0,0.0,0.0,-0.1807788908481598
1727706444.3653502,0.3016147017478943,0.0,0.0,0.0,0.0,-0.18409135937690735
1727706444.4151454,0.31206661462783813,0.0,0.0,0.0,0.0,-0.18306700885295868
1727706444.4652262,0.18706661462783813,0.0,0.0,0.0,0.0,-0.3430670088529587
1727706444.525606,0.062066614627838135,0.0,0.0,0.0,0.0,-0.3431137229167862
1727706444.5759552,0.0,0.0,0.0,0.0,0.0,-0.3431137229167862
1727706444.668337,0.0,0.0,0.0,0.0,0.0,-0.34728862803053523
1727706444.6713715,0.0,0.0,0.0,0.0,0.0,-0.34728862803053523
1727706444.7259674,0.0,0.0,0.0,0.0,0.0,-0.3818073422520923
1727706444.7672334,0.0,0.0,0.0,0.0,0.0,-0.38046631519717006
1727706444.8158402,0.0,0.0,0.0,0.0,0.0,-0.38046631519717006
1727706444.8654568,0.0,0.0,0.0,0.0,0.0,-0.38046631519717006
1727706444.9155219,0.0,0.0,0.0,0.0,0.0,-0.38046631519717006
1727706444.9768496,0.0,0.0,0.0,0.0,0.0,-0.38046631519717006
1727706445.0151868,0.0,0.0,0.0,0.0,0.0,-0.43219830188625225
1727706445.0758164,0.0,0.0,0.0,0.0,0.0,-0.5045193427113341
1727706445.1156633,0.0,0.0,0.0,0.0,0.0,-0.5596117368296298
1727706445.1668916,0.0,0.0,0.0,0.0,0.0,-0.5596117368296298
1727706445.2156465,0.0,0.0,0.0,0.0,0.0,-0.5596117368296298
1727706445.2963095,0.0,0.0,0.0,0.0,0.0,-0.5596117368296298
1727706445.3460174,0.0,0.0,0.0,0.0,0.0,-0.5596117368296298
1727706445.3660278,0.125,0.0,0.0,0.0,0.0,-0.3996117368296298
1727706445.4154496,0.23714229464530945,0.0,0.0,0.0,0.0,-0.370074063539505
1727706445.4657524,0.11214229464530945,0.0,0.0,0.0,0.0,-0.530074063539505
1727706445.5153284,0.0,0.0,0.0,0.0,0.0,-0.6829592862723094
1727706445.565148,0.0,0.0,0.0,0.0,0.0,-0.6829592862723094
1727706445.6456583,0.0,0.0,0.0,0.0,0.0,-0.746874752248417
1727706445.7178135,0.0,0.0,0.0,0.0,0.0,-0.746874752248417
1727706445.7633045,0.0,0.0,0.0,0.0,0.0,-0.746874752248417
1727706445.7650137,0.0,0.0,0.0,0.0,0.0,-0.8585653754592518
1727706445.8158145,0.0,0.0,0.0,0.0,0.0,-0.8907539572163947
1727706445.8651853,0.0,0.0,0.0,0.0,0.0,-0.8907539572163947
1727706445.9184542,0.0,0.0,0.0,0.0,0.0,-0.8907539572163947
1727706445.9656568,0.0,0.0,0.0,0.0,0.0,-0.8907539572163947
1727706446.036306,0.0,0.0,0.0,0.0,0.0,-0.9345943973112237
1727706446.0865173,0.0,0.0,0.0,0.0,0.0,-0.9345943973112237
1727706446.1475368,0.0,0.0,0.0,0.0,0.0,-1.060751807961034
1727706446.165546,0.0,0.0,0.0,0.0,0.0,-1.060751807961034
1727706446.215995,0.0,0.0,0.0,0.0,0.0,-1.0850519246734835
1727706446.2656443,0.0,0.0,0.0,0.0,0.0,-1.0850519246734835
1727706446.356361,0.0,0.0,0.0,0.0,0.0,-1.0850519246734835
1727706446.4372122,0.0,0.0,0.0,0.0,0.0,-1.0850519246734835
1727706446.4382212,0.0,0.0,0.0,0.0,0.0,-1.0850519246734835
1727706446.4730701,0.0,0.0,0.0,0.0,0.0,-1.193798245757188
1727706446.5152783,0.0,0.0,0.0,0.0,0.0,-1.193798245757188
1727706446.5655844,0.0,0.0,0.0,0.0,0.0,-1.193798245757188
1727706446.617122,0.0,0.0,0.0,0.0,0.0,-1.193798245757188
1727706446.6653047,0.0,0.0,0.0,0.0,0.0,-1.193798245757188
1727706446.735664,0.0,0.0,0.0,0.0,0.0,-1.2683123795661686
1727706446.816735,0.0,0.0,0.0,0.0,0.0,-1.2683123795661686
1727706446.8189735,0.0,0.0,0.0,0.0,0.0,-1.3264276542082283
1727706446.8754787,0.125,0.0,0.0,0.0,0.0,-1.1664276542082284
1727706446.9155655,0.226141095161438,0.0,0.0,0.0,0.0,-1.0064276542082284
1727706446.9662502,0.2315865159034729,0.0,0.0,0.0,0.0,-0.9960017800331116
1727706447.0155506,0.23913420736789703,0.0,0.0,0.0,0.0,-0.998955249786377
1727706447.065532,0.24391955137252808,0.0,0.0,0.0,0.0,-1.0055986642837524
1727706447.1458483,0.0,0.0,0.0,0.0,0.0,-0.0
