timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1727706311.663668,6.199611043877837e-07,-1.3861552081931444e-09,-1.4274793709301292e-06,0.999999999998789,-5.216368411240963e-08,5.40019191981248e-10,2.1597239045711624e-14,2.7014259576940854e-08,1.2138004421207596e-05,9.799958241865005
1727706311.6703286,6.191941993131987e-07,-1.378211218132476e-09,-1.427479370819107e-06,0.9999999999987894,-5.0614210481017795e-08,5.242799802898231e-10,1.82697660643402e-14,2.6864323255757957e-08,1.2123381719765665e-05,9.799959482114218
1727706311.6968691,6.184500800846921e-07,-1.3705012762798426e-09,-1.4274793704305289e-06,0.9999999999987899,-4.910961327935147e-08,5.08965124841718e-10,1.3080458286392884e-14,2.672415084987572e-08,1.2109143190350058e-05,9.799960685561352
1727706311.7410293,6.17492190565994e-07,-1.3605770523788058e-09,-1.4274793699864397e-06,0.9999999999987904,-4.717490750431454e-08,4.88795828668346e-10,1.596156835047879e-14,2.6529279930979112e-08,1.2090876817530436e-05,9.799962234693073
1727706311.8116336,6.167986327401553e-07,-1.3533945251553704e-09,-1.4274793697088839e-06,0.9999999999987907,-4.577328006940702e-08,4.740822366803494e-10,1.5136552432262276e-14,2.6393837105423056e-08,1.2077644273242054e-05,9.799963356368956
1727706311.8465526,6.161256798386751e-07,-1.3464247351188717e-09,-1.4274793695978616e-06,0.9999999999987913,-4.4413722873760715e-08,4.598464908715999e-10,2.059791919692628e-14,2.625209803606058e-08,1.2064804891628157e-05,9.799964444707534
1727706312.076586,6.152593927617528e-07,-1.3374589390979917e-09,-1.4274793691537724e-06,0.9999999999987919,-4.266381349740218e-08,4.4132383404016744e-10,2.0187691924848417e-14,2.6083035907380472e-08,1.204827636443423e-05,9.799965845719113
1727706312.0773447,6.14632151934446e-07,-1.3309657806778479e-09,-1.4274793688207055e-06,0.9999999999987922,-4.139674137483301e-08,4.283550949555793e-10,1.9916240769057392e-14,2.5956028099112493e-08,1.203630066086079e-05,9.799966860140213
1727706312.1051261,6.140235359049942e-07,-1.3246661430630175e-09,-1.4274793685986609e-06,0.9999999999987925,-4.016726707137484e-08,4.157089836791261e-10,1.4154778362780221e-14,2.584494751543536e-08,1.2024665309734807e-05,9.799967844451297
1727706312.4339993,6.132400791909353e-07,-1.3165519695774888e-09,-1.4274793684321274e-06,0.9999999999987931,-3.8584223424838624e-08,3.995493614318591e-10,1.4912154295628505e-14,2.5686477684105e-08,1.2009713753406933e-05,9.799969111493859
1727706312.4353638,6.126728151680118e-07,-1.3106789093420946e-09,-1.4274793679880382e-06,0.9999999999987934,-3.7438064266970685e-08,3.876711901342178e-10,1.2250718770555797e-14,2.5576788652330086e-08,1.199888070234387e-05,9.7999700289195
1727706312.460116,6.121224024658752e-07,-1.304976288301206e-09,-1.4274793680990605e-06,0.9999999999987939,-3.63253939906534e-08,3.764502615284443e-10,9.805126349504728e-15,2.547060483387308e-08,1.1988364674342493e-05,9.799970919101069
1727706312.4886181,6.115883460302759e-07,-1.2994433113008435e-09,-1.4274793677659936e-06,0.9999999999987941,-3.5247004130732997e-08,3.6521251541107315e-10,9.512285375616149e-15,2.5367704470669743e-08,1.1978205333899172e-05,9.799971782806757
1727706312.5296686,6.109008724619671e-07,-1.2923222748654597e-09,-1.427479367543949e-06,0.9999999999987945,-3.3856823156433264e-08,3.50513385479481e-10,1.633717000010668e-14,2.5221497422875992e-08,1.1965056901065568e-05,9.799972894692957
1727706312.5883641,6.104031080970994e-07,-1.287166909806847e-09,-1.427479367155371e-06,0.9999999999987947,-3.285120946747777e-08,3.4031569360025393e-10,1.0870600826909468e-14,2.5126189378606575e-08,1.1955562996707561e-05,9.799973699738157
1727706312.8363154,6.099201210323276e-07,-1.2821665541867024e-09,-1.4274793669888375e-06,0.999999999998795,-3.1875779886180804e-08,3.2991956488788814e-10,1.415600012327912e-14,2.5028594179692013e-08,1.1946338721760576e-05,9.799974480893528
1727706312.8398626,6.092983776079758e-07,-1.2757310786630974e-09,-1.427479366822304e-06,0.9999999999987954,-3.062037891439017e-08,3.1692158066259544e-10,1.0417701254730159e-14,2.490909950319459e-08,1.1934488242412682e-05,9.799975486419669
