timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1727705272.4346478,1.1616684084250023e-13,-5.4493370263005546e-24,0.0,0.0,0.0,-3.530297750668298e-12,1.0,1.3161368910589865e-15,0.0,0.0,0.0,0.0,3.1768863533954605e-18
1727705272.4869955,1.1622510349092695e-13,-5.449748395283578e-24,0.0,0.0,0.0,-3.530297563330695e-12,1.0,1.2149431138912207e-15,0.0,0.0,0.0,0.0,5.199526581805423e-18
1727705272.589377,1.1627866660938908e-13,-5.4501265827727135e-24,0.0,0.0,0.0,-3.5302974785693657e-12,1.0,1.118257668888494e-15,0.0,0.0,0.0,0.0,5.441978636533759e-18
1727705272.8593576,1.1632780668667232e-13,-5.450473540947732e-24,0.0,0.0,0.0,-3.530297358608384e-12,1.0,1.02703195745364e-15,0.0,0.0,0.0,0.0,4.094446210570393e-18
1727705272.8981977,1.1637250804552746e-13,-5.450789159121027e-24,0.0,0.0,0.0,-3.53029724531538e-12,1.0,9.384143613838594e-16,0.0,0.0,0.0,0.0,4.665079700226983e-18
1727705273.0299146,1.1641311680465648e-13,-5.45107588109705e-24,0.0,0.0,0.0,-3.5302971511487297e-12,1.0,8.531011798415882e-16,0.0,0.0,0.0,0.0,4.1491930828555775e-18
1727705273.0814779,1.164500281412331e-13,-5.45133649706661e-24,0.0,0.0,0.0,-3.5302970284003132e-12,1.0,7.752009570564289e-16,0.0,0.0,0.0,0.0,4.3383013472382485e-18
1727705273.3399096,1.1648325778441437e-13,-5.451571118084942e-24,0.0,0.0,0.0,-3.5302969419339456e-12,1.0,7.014097975789209e-16,0.0,0.0,0.0,0.0,4.184295691056158e-18
1727705273.3465397,1.1661532952645236e-13,-5.4525036229831814e-24,0.0,0.0,0.0,-3.5302965290354964e-12,1.0,3.215358317998793e-16,0.0,0.0,0.0,0.0,4.701058487016366e-18
1727705273.3790705,1.1662769188370117e-13,-5.452590908555963e-24,0.0,0.0,0.0,-3.530296451464471e-12,1.0,2.7131929201222873e-16,0.0,0.0,0.0,0.0,3.6975413019706595e-18
1727705273.3978143,1.1651305416825764e-13,-5.45178149824852e-24,0.0,0.0,0.0,-3.530296873882198e-12,1.0,6.302602702453153e-16,0.0,0.0,0.0,0.0,3.0903623089763133e-18
1727705273.4805708,1.1663746487635191e-13,-5.4526599116784985e-24,0.0,0.0,0.0,-3.5302964096991357e-12,1.0,2.213534989955439e-16,0.0,0.0,0.0,0.0,2.3867272010499185e-18
1727705273.5378501,-1.155114680672183e-06,1.8069622417739347e-09,0.0,0.0,0.0,-0.0014479377197242208,0.9999989517376304,-1.1551165961573406e-05,0.0,0.0,0.0,0.0,-0.028958764442673562
1727705273.708213,1.1653951800327154e-13,-5.451968348635885e-24,0.0,0.0,0.0,-3.5302968336253703e-12,1.0,5.626021885717071e-16,0.0,0.0,0.0,0.0,2.1661715114880028e-18
1727705273.7517536,1.1656286834702743e-13,-5.452133215924655e-24,0.0,0.0,0.0,-3.530296821575847e-12,1.0,4.981417876979583e-16,0.0,0.0,0.0,0.0,1.0461270346506158e-18
1727705273.7746441,-3.993698914076039e-06,1.5239511284233727e-08,0.0,0.0,0.0,-0.0028387851699217008,0.9999959706412617,-3.993733518840991e-05,0.0,0.0,0.0,0.0,-0.056775779584509856
1727705273.8062441,1.1658317594327237e-13,-5.452276599608705e-24,0.0,0.0,0.0,-3.5302967640884204e-12,1.0,4.3657940000833017e-16,0.0,0.0,0.0,0.0,1.3907390051425743e-18
