timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1727705726.2474558,1.1579604877800696e-13,-5.446719013331993e-24,0.0,0.0,0.0,-3.530298226790136e-12,1.0,1.9064805239354796e-15,0.0,0.0,0.0,0.0,7.676610227665953e-18
1727705726.306262,1.1588171455277298e-13,-5.4473238647915344e-24,0.0,0.0,0.0,-3.530298161454954e-12,1.0,1.776171030643606e-15,0.0,0.0,0.0,0.0,4.428700840744391e-18
1727705726.50141,1.1596135551150302e-13,-5.447886177442447e-24,0.0,0.0,0.0,-3.53029804005762e-12,1.0,1.6530673349605967e-15,0.0,0.0,0.0,0.0,3.734650315182948e-18
1727705726.5689738,1.1603522715339433e-13,-5.448407755257309e-24,0.0,0.0,0.0,-3.530297909512615e-12,1.0,1.5351260062135411e-15,0.0,0.0,0.0,0.0,5.038846770876225e-18
1727705726.8276503,1.1610360917953783e-13,-5.448890573099726e-24,0.0,0.0,0.0,-3.5302978233070238e-12,1.0,1.4225366803480827e-15,0.0,0.0,0.0,0.0,4.335011926802741e-18
1727705726.8794856,1.1616684084250023e-13,-5.4493370263005546e-24,0.0,0.0,0.0,-3.530297750668298e-12,1.0,1.3161368910589865e-15,0.0,0.0,0.0,0.0,3.1768863533954605e-18
1727705726.9282155,1.1622510349092695e-13,-5.449748395283578e-24,0.0,0.0,0.0,-3.530297563330695e-12,1.0,1.2149431138912207e-15,0.0,0.0,0.0,0.0,5.199526581805423e-18
1727705727.0131974,1.1627866660938908e-13,-5.4501265827727135e-24,0.0,0.0,0.0,-3.5302974785693657e-12,1.0,1.118257668888494e-15,0.0,0.0,0.0,0.0,5.441978636533759e-18
1727705727.2329137,1.1632780668667232e-13,-5.450473540947732e-24,0.0,0.0,0.0,-3.530297358608384e-12,1.0,1.02703195745364e-15,0.0,0.0,0.0,0.0,4.094446210570393e-18
1727705727.2836838,1.1637250804552746e-13,-5.450789159121027e-24,0.0,0.0,0.0,-3.53029724531538e-12,1.0,9.384143613838594e-16,0.0,0.0,0.0,0.0,4.665079700226983e-18
1727705727.363844,1.1641311680465648e-13,-5.45107588109705e-24,0.0,0.0,0.0,-3.5302971511487297e-12,1.0,8.531011798415882e-16,0.0,0.0,0.0,0.0,4.1491930828555775e-18
1727705727.415856,1.164500281412331e-13,-5.45133649706661e-24,0.0,0.0,0.0,-3.5302970284003132e-12,1.0,7.752009570564289e-16,0.0,0.0,0.0,0.0,4.3383013472382485e-18
1727705727.6206477,1.1648325778441437e-13,-5.451571118084942e-24,0.0,0.0,0.0,-3.5302969419339456e-12,1.0,7.014097975789209e-16,0.0,0.0,0.0,0.0,4.184295691056158e-18
1727705727.6722522,1.1651305416825764e-13,-5.45178149824852e-24,0.0,0.0,0.0,-3.530296873882198e-12,1.0,6.302602702453153e-16,0.0,0.0,0.0,0.0,3.0903623089763133e-18
1727705727.9085326,-1.1551119846650446e-06,1.8069581571879563e-09,0.0,0.0,0.0,-0.0014479376355630191,0.9999989517377523,-1.1551139000016948e-05,0.0,0.0,0.0,0.0,-0.028958762759447754
1727705727.9603968,-2.8356079333547652e-06,9.171572123772686e-09,0.0,0.0,0.0,-0.005278242668920701,0.9999860699801413,-2.8356265531450795e-05,0.0,0.0,0.0,0.0,-0.10556534348404067
1727705728.0102,-2.8356562282669393e-06,9.172274979748143e-09,0.0,0.0,0.0,-0.009278123653471245,0.9999569572843978,-1.6805609532689132e-05,0.0,0.0,0.0,0.0,-0.1566063726561286
1727705728.0740743,-2.835717510702892e-06,9.173702201884057e-09,0.0,0.0,0.0,-0.01385696620684909,0.999903987634584,-1.0959941916695304e-09,0.0,0.0,0.0,0.0,-0.1715828505236725
1727705728.3088439,0.0015434156197395156,-5.225655455694138e-05,0.0,0.0,0.0,-0.01857040546582676,0.9998275551518045,0.015471375258382264,0.0,0.0,0.0,0.0,-0.1858643244414245
1727705728.3591435,0.0033169016892105182,-0.0001275001313618865,0.0,0.0,0.0,-0.02386391372292315,0.9997152162600232,0.03322227477232316,0.0,0.0,0.0,0.0,-0.20017539257252598
1727705728.4335449,0.00471962347995277,-0.00020190855708036883,0.0,0.0,0.0,-0.02953364313758063,0.999563786820542,0.03179791820076595,0.0,0.0,0.0,0.0,-0.21932930424188485
1727705728.4834497,0.005739015320874204,-0.00026808176253061914,0.0,0.0,0.0,-0.03598947341873788,0.999352169059057,0.02426246758334259,0.0,0.0,0.0,0.0,-0.2426213559759301
1727705728.704231,0.006621798041368233,-0.00033659934108763354,0.0,0.0,0.0,-0.040746120729696494,0.9991695319841779,0.01906985902077855,0.0,0.0,0.0,0.0,-0.22438931438913126
1727705728.7709806,0.007138205358219541,-0.00037938857239947025,0.0,0.0,0.0,-0.04180906272864722,0.999125618865692,0.014036181975571101,0.0,0.0,0.0,0.0,-0.11648011092220993
1727705729.0635505,0.008981594125952938,-0.0005340286136515486,0.0,0.0,0.0,-0.041849106964352886,0.9991239423846704,0.023680408195859495,0.0,0.0,0.0,0.0,-0.02207856126820919
1727705729.1084635,0.014064447907326205,-0.0009636586082603704,0.0,0.0,0.0,-0.042764276632385974,0.9990851898832795,0.06950843276563258,0.0,0.0,0.0,0.0,-0.01912138252471767
1727705729.157718,0.020227997062240658,-0.0015071196178386957,0.0,0.0,0.0,-0.045164657621340164,0.9989795561981972,0.11288447735236731,0.0,0.0,0.0,0.0,-0.0663738913682683
1727705729.246948,0.026791201388001874,-0.002114900091988843,0.0,0.0,0.0,-0.04697656696786789,0.9988959916607502,0.12778757225292617,0.0,0.0,0.0,0.0,-0.08433080618489495
1727705729.467222,0.03462430354481112,-0.0028687527251492007,0.0,0.0,0.0,-0.049027549255954095,0.9987974266156051,0.1446058822774724,0.0,0.0,0.0,0.0,-0.07734370460118403
1727705729.5167894,0.04332147638715249,-0.003747578657884848,0.0,0.0,0.0,-0.05163530340597341,0.9986660079536968,0.16610770664745317,0.0,0.0,0.0,0.0,-0.09328827825956935
1727705729.6354654,0.05235040703443358,-0.004709232527547045,0.0,0.0,0.0,-0.05448252207484718,0.9985147243723368,0.17821482042571415,0.0,0.0,0.0,0.0,-0.10924600349481939
1727705729.6936514,0.062475074805386534,-0.0058513787239396296,0.0,0.0,0.0,-0.05786430705915105,0.9983244572625497,0.1926891582016271,0.0,0.0,0.0,0.0,-0.12476741497455561
1727705729.8953583,0.07086785393951135,-0.006854832181093011,0.0,0.0,0.0,-0.06131798507493401,0.998118281921712,0.18641475286419168,0.0,0.0,0.0,0.0,-0.13693926273136633
1727705729.944594,0.07453841927263218,-0.007317082235767704,0.0,0.0,0.0,-0.0644672566767631,0.9979198228397772,0.12152132904960056,0.0,0.0,0.0,0.0,-0.13230696469554964
1727705730.2211363,0.07604199513544967,-0.007517920417018966,0.0,0.0,0.0,-0.06902062872152818,0.9976152328482585,0.05216497812553074,0.0,0.0,0.0,0.0,-0.15438144107538634
