timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1727687360.0730457,6.368192681014786e-07,-1.560706805521916e-09,-1.4274793776469785e-06,0.9999999999987784,-8.62232003729206e-08,8.924867278601977e-10,3.6799145212591565e-14,3.034339183870432e-08,1.2459783328825235e-05,9.799930978980896
1727687360.0761476,6.351374974095518e-07,-1.543294126684402e-09,-1.4274793769253336e-06,0.9999999999987794,-8.282547721954275e-08,8.573466045320832e-10,3.356639924611794e-14,3.0013949215212973e-08,1.2427687109712428e-05,9.799933698682839
1727687360.1002662,6.339198009319779e-07,-1.5306870534867343e-09,-1.4274793764257332e-06,0.9999999999987802,-8.036477049845546e-08,8.318720429024861e-10,3.222005813028642e-14,2.9773467024022038e-08,1.2404414420483277e-05,9.799935667927208
1727687360.1369326,6.327382765278892e-07,-1.5184544641244837e-09,-1.4274793762036886e-06,0.999999999998781,-7.797814463102254e-08,8.071680082316076e-10,3.1188558347830797e-14,2.9540064949942324e-08,1.2381883509215997e-05,9.799937578636463
1727687360.229685,6.312173161504693e-07,-1.5027080941295371e-09,-1.427479375648577e-06,0.999999999998782,-7.490508514195246e-08,7.756119059813961e-10,2.4683249225549852e-14,2.9243741873702296e-08,1.235284572034743e-05,9.79994003828766
1727687360.2579267,6.30116060137197e-07,-1.491304737938453e-09,-1.4274793750934656e-06,0.9999999999987826,-7.268050388287551e-08,7.524951005127293e-10,2.884228318268733e-14,2.9021361378737063e-08,1.2331831560203282e-05,9.799941819204754
1727687360.5107388,6.290475166467118e-07,-1.4802399546297996e-09,-1.427479374538354e-06,0.9999999999987832,-7.052192828095895e-08,7.303113511933236e-10,2.3430991921741406e-14,2.881593985003445e-08,1.2311455496874745e-05,9.799943547212889
1727687360.5129108,6.280107135032951e-07,-1.4695033952643478e-09,-1.4274793740942648e-06,0.9999999999987839,-6.842614807558947e-08,7.083517660489525e-10,3.131528328605843e-14,2.859967282197054e-08,1.2291625722792793e-05,9.799945223953197
1727687360.5622394,6.266760579697529e-07,-1.455680699853469e-09,-1.4274793735946645e-06,0.9999999999987847,-6.572990152958464e-08,6.805527952375847e-10,2.7761420623970494e-14,2.8339706698756753e-08,1.2266174698706787e-05,9.79994738233361
1727687360.8700943,6.257097015631498e-07,-1.4456720390228871e-09,-1.4274793733726199e-06,0.9999999999987854,-6.377713969099176e-08,6.603455965268787e-10,2.717052718733664e-14,2.814927481906358e-08,1.2247724254888123e-05,9.799948945136046
1727687360.8723214,6.24772054272947e-07,-1.43596211185325e-09,-1.4274793728175084e-06,0.999999999998786,-6.1882361569388e-08,6.408038601050337e-10,1.9326942600175862e-14,2.7975705819330292e-08,1.2229813588218498e-05,9.799950461523286
1727687360.9071155,6.235650390287991e-07,-1.423465641067825e-09,-1.4274793724844415e-06,0.9999999999987867,-5.944384597448483e-08,6.152900015153542e-10,2.439998026618213e-14,2.772606495086226e-08,1.2206795298569088e-05,9.799952413524519
1727687360.936286,6.226910927888793e-07,-1.4144199142639638e-09,-1.4274793720958634e-06,0.9999999999987872,-5.767877375659837e-08,5.968146231925355e-10,2.629206918228839e-14,2.7549581198398923e-08,1.219012364864414e-05,9.799953826874118
1727687360.9671009,6.218430983046312e-07,-1.405640510663535e-09,-1.4274793718183076e-06,0.9999999999987879,-5.596600421478679e-08,5.79538505918116e-10,1.56689837902758e-14,2.739488025771423e-08,1.2173930118222326e-05,9.799955198275503
1727687361.0274508,6.207514908611608e-07,-1.3943398583451298e-09,-1.4274793713742184e-06,0.9999999999987885,-5.3760237466439933e-08,5.564445896285924e-10,2.2766681735090756e-14,2.7168959943190275e-08,1.2153085720493744e-05,9.799956963645279
1727687361.2779753,6.199611043877837e-07,-1.3861552081931444e-09,-1.4274793709301292e-06,0.999999999998789,-5.216368411240963e-08,5.40019191981248e-10,2.1597239045711624e-14,2.7014259576940854e-08,1.2138004421207596e-05,9.799958241865005
1727687361.280775,6.191941993131987e-07,-1.378211218132476e-09,-1.427479370819107e-06,0.9999999999987894,-5.0614210481017795e-08,5.242799802898231e-10,1.82697660643402e-14,2.6864323255757957e-08,1.2123381719765665e-05,9.799959482114218
1727687361.3043199,6.184500800846921e-07,-1.3705012762798426e-09,-1.4274793704305289e-06,0.9999999999987899,-4.910961327935147e-08,5.08965124841718e-10,1.3080458286392884e-14,2.672415084987572e-08,1.2109143190350058e-05,9.799960685561352
1727687361.3459284,6.17492190565994e-07,-1.3605770523788058e-09,-1.4274793699864397e-06,0.9999999999987904,-4.717490750431454e-08,4.88795828668346e-10,1.596156835047879e-14,2.6529279930979112e-08,1.2090876817530436e-05,9.799962234693073
1727687361.416446,6.167986327401553e-07,-1.3533945251553704e-09,-1.4274793697088839e-06,0.9999999999987907,-4.577328006940702e-08,4.740822366803494e-10,1.5136552432262276e-14,2.6393837105423056e-08,1.2077644273242054e-05,9.799963356368956
1727687361.4498646,6.161256798386751e-07,-1.3464247351188717e-09,-1.4274793695978616e-06,0.9999999999987913,-4.4413722873760715e-08,4.598464908715999e-10,2.059791919692628e-14,2.625209803606058e-08,1.2064804891628157e-05,9.799964444707534
1727687361.6850598,6.152593927617528e-07,-1.3374589390979917e-09,-1.4274793691537724e-06,0.9999999999987919,-4.266381349740218e-08,4.4132383404016744e-10,2.0187691924848417e-14,2.6083035907380472e-08,1.204827636443423e-05,9.799965845719113
1727687361.6877317,6.14632151934446e-07,-1.3309657806778479e-09,-1.4274793688207055e-06,0.9999999999987922,-4.139674137483301e-08,4.283550949555793e-10,1.9916240769057392e-14,2.5956028099112493e-08,1.203630066086079e-05,9.799966860140213
1727687361.7052631,6.140235359049942e-07,-1.3246661430630175e-09,-1.4274793685986609e-06,0.9999999999987925,-4.016726707137484e-08,4.157089836791261e-10,1.4154778362780221e-14,2.584494751543536e-08,1.2024665309734807e-05,9.799967844451297
