timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1727704915.7959092,0.0,0.0,0.0,0.0,0.0,0.0
1727704915.7969832,0.0,0.0,0.0,0.0,0.0,0.0
1727704915.8590586,0.0,0.0,0.0,0.0,0.0,0.0
1727704915.876227,0.0,0.0,0.0,0.0,0.0,0.0
1727704915.9277034,0.0,0.0,0.0,0.0,0.0,0.0
1727704915.9761043,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.0283034,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.1072776,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.1275492,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.1776638,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.226391,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.276367,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.326595,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.3963633,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.4466755,0.0,0.0,0.0,0.0,0.0,0.0
1727704916.5177548,0.02539236471056938,0.0,0.0,0.0,0.0,4.343956243246794e-05
1727704916.5263627,0.03930458426475525,0.0,0.0,0.0,0.0,0.00014301680494099855
1727704916.576855,0.05021781101822853,0.0,0.0,0.0,0.0,-9.946881618816406e-05
1727704916.6272087,0.06320866197347641,0.0,0.0,0.0,0.0,-0.010357833467423916
1727704916.6759036,0.09566586464643478,0.0,0.0,0.0,0.0,-0.03851110488176346
1727704916.7288024,0.09566586464643478,0.0,0.0,0.0,0.0,-0.03851110488176346
1727704916.8074985,0.14487990736961365,0.0,0.0,0.0,0.0,-0.07114512473344803
1727704916.911634,0.16005371510982513,0.0,0.0,0.0,0.0,-0.0826016291975975
1727704916.912295,0.17693650722503662,0.0,0.0,0.0,0.0,-0.09228220582008362
1727704916.9678402,0.19090163707733154,0.0,0.0,0.0,0.0,-0.0955190509557724
1727704916.9768767,0.2008255273103714,0.0,0.0,0.0,0.0,-0.09897828102111816
1727704917.026575,0.2008255273103714,0.0,0.0,0.0,0.0,-0.09897828102111816
1727704917.076262,0.22265513241291046,0.0,0.0,0.0,0.0,-0.0892317146062851
1727704917.1262672,0.23388060927391052,0.0,0.0,0.0,0.0,-0.08594413101673126
1727704917.2333596,0.2359716147184372,0.0,0.0,0.0,0.0,-0.08739887177944183
1727704917.233499,0.2441125214099884,0.0,0.0,0.0,0.0,-0.0916060283780098
