timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1727705151.647341,6.63979647820714e-07,-1.8419447120086754e-09,-1.4274793883051196e-06,0.9999999999987605,-1.410980577231512e-07,1.4604591132091151e-09,5.825609519863899e-14,3.57126297490059e-08,1.2978174544073119e-05,9.799887057681067
1727705151.6555138,6.619052186366353e-07,-1.820465495640315e-09,-1.4274793875834746e-06,0.999999999998762,-1.3690751929665177e-07,1.4174091792167861e-09,5.3306280226714165e-14,3.5303728816466204e-08,1.2938592725868723e-05,9.799890412173914
1727705151.6870549,6.598924097630669e-07,-1.7996233153835446e-09,-1.4274793866952962e-06,0.9999999999987634,-1.3284112866003532e-07,1.3753409637279484e-09,5.2144702746449356e-14,3.4907099939844906e-08,1.2900192344127139e-05,9.799893667023095
1727705151.7771785,6.573013607345998e-07,-1.7727919379301786e-09,-1.4274793856960954e-06,0.999999999998765,-1.2760597421904227e-07,1.3210541348420466e-09,5.2525326013792735e-14,3.439281014720107e-08,1.285072910794786e-05,9.799897856967224
1727705151.8063917,6.554253120606081e-07,-1.7533642377380073e-09,-1.4274793848634282e-06,0.9999999999987662,-1.2381428021348635e-07,1.2821892486450478e-09,4.366828154855559e-14,3.4028599248253824e-08,1.2814883417717671e-05,9.799900890752225
1727705151.8385797,6.5360499504466e-07,-1.7345137436552385e-09,-1.4274793841417832e-06,0.9999999999987674,-1.201370904500508e-07,1.2435847547140066e-09,5.630536314239977e-14,3.365412427464317e-08,1.278018462082871e-05,9.799903834357046
1727705152.072761,6.512617331127378e-07,-1.7102518622028217e-09,-1.4274793832536048e-06,0.999999999998769,-1.1540217473302892e-07,1.1945483249319235e-09,4.92253604612978e-14,3.3196188075063645e-08,1.2735424425697027e-05,9.799907623693686
1727705152.082723,6.495650863715445e-07,-1.6926847830450137e-09,-1.427479382587471e-06,0.9999999999987701,-1.119749897835966e-07,1.1592044193553543e-09,4.4889385793889346e-14,3.286389381486638e-08,1.2703059603529427e-05,9.799910367347254
1727705152.1126187,6.47918835737904e-07,-1.6756398888687601e-09,-1.4274793819768483e-06,0.9999999999987712,-1.08648948631099e-07,1.1248882284864783e-09,3.796395171790209e-14,3.2547931928477954e-08,1.2671648084133938e-05,9.799913029513375
1727705152.392016,6.457996400093996e-07,-1.653700363917958e-09,-1.42747938108867e-06,0.9999999999987725,-1.0436821900174065e-07,1.080378252012692e-09,4.169186135470814e-14,3.211937617453831e-08,1.2631203881844956e-05,9.7999164564954
1727705152.3945887,6.442652288267787e-07,-1.6378140276679257e-09,-1.4274793805335584e-06,0.9999999999987736,-1.0126772701231058e-07,1.048352794103331e-09,3.853582621552045e-14,3.1820139588253706e-08,1.260190402599091e-05,9.799918937838235
1727705152.4203126,6.427763942152835e-07,-1.6223980830495695e-09,-1.4274793799784469e-06,0.9999999999987745,-9.82595546696659e-08,1.0173192850434026e-09,3.551629877060978e-14,3.152979890304629e-08,1.257347282106949e-05,9.799921345480987
