timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1727705952.5858421,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.6394563,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.6857471,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.735389,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.7963815,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.8458123,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.8955314,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.957595,0.0,0.0,0.0,0.0,0.0,0.0
1727705952.9855094,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.0357192,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.0853615,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.1358256,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.2062874,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.308485,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.3095362,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.3564355,0.0,0.0,0.0,0.0,0.0,0.0
1727705953.385205,0.058568838983774185,0.0,0.0,0.0,0.0,-0.04733763635158539
1727705953.4366713,0.09178904443979263,0.0,0.0,0.0,0.0,-0.05593334138393402
1727705953.48558,0.12809476256370544,0.0,0.0,0.0,0.0,-0.0351683683693409
1727705953.5372317,0.15849415957927704,0.0,0.0,0.0,0.0,-0.02387298084795475
1727705953.6159015,0.17766326665878296,0.0,0.0,0.0,0.0,-0.017534106969833374
1727705953.635399,0.19095133244991302,0.0,0.0,0.0,0.0,-0.01100163348019123
1727705953.6856458,0.2066882699728012,0.0,0.0,0.0,0.0,-0.012982814572751522
1727705953.735324,0.2146029770374298,0.0,0.0,0.0,0.0,-0.012370397336781025
1727705953.786255,0.2180909514427185,0.0,0.0,0.0,0.0,-0.014279656112194061
1727705953.8355517,0.22246384620666504,0.0,0.0,0.0,0.0,-0.012515129521489143
1727705953.936681,0.22208276391029358,0.0,0.0,0.0,0.0,-0.011220169253647327
1727705954.0215828,0.2352425754070282,0.0,0.0,0.0,0.0,-0.01527136005461216
1727705954.0231972,0.24942931532859802,0.0,0.0,0.0,0.0,-0.014987451024353504
1727705954.0660849,0.26630377769470215,0.0,0.0,0.0,0.0,-0.020380424335598946
1727705954.0856812,0.2774466276168823,0.0,0.0,0.0,0.0,-0.024442007765173912
1727705954.1353276,0.2864058017730713,0.0,0.0,0.0,0.0,-0.027860471978783607
1727705954.185976,0.29049503803253174,0.0,0.0,0.0,0.0,-0.026032889261841774
1727705954.2354658,0.29438790678977966,0.0,0.0,0.0,0.0,-0.028195742517709732
1727705954.2853627,0.2782384753227234,0.0,0.0,0.0,0.0,-0.026422902941703796
1727705954.442563,0.26159802079200745,0.0,0.0,0.0,0.0,-0.03142327815294266
1727705954.4437218,0.2508542537689209,0.0,0.0,0.0,0.0,-0.031474750488996506
1727705954.4966707,0.1258542537689209,0.0,0.0,0.0,0.0,-0.18677742978411815
1727705954.535114,0.0008542537689208984,0.0,0.0,0.0,0.0,-0.18735630768777972
1727705954.5854626,0.0,0.0,0.0,0.0,0.0,-0.18735630768777972
1727705954.6358473,0.0,0.0,0.0,0.0,0.0,-0.18735630768777972
1727705954.68683,0.0,0.0,0.0,0.0,0.0,-0.18908324986694858
1727705954.737776,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705954.786032,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705954.8361518,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705954.885694,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705954.9355783,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705955.036428,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705955.0912805,0.0,0.0,0.0,0.0,0.0,-0.18831477989027684
1727705955.098976,0.0,0.0,0.0,0.0,0.0,-0.20222753557847906
1727705955.1473012,0.0,0.0,0.0,0.0,0.0,-0.3255056621829921
1727705955.1857147,0.0,0.0,0.0,0.0,0.0,-0.35248787880418936
1727705955.235539,0.0,0.0,0.0,0.0,0.0,-0.35248787880418936
1727705955.2853446,0.0,0.0,0.0,0.0,0.0,-0.35248787880418936
1727705955.3361142,0.0,0.0,0.0,0.0,0.0,-0.35248787880418936
1727705955.407071,0.0,0.0,0.0,0.0,0.0,-0.35248787880418936
1727705955.5099497,0.0,0.0,0.0,0.0,0.0,-0.3835855162985128
1727705955.5627136,0.0,0.0,0.0,0.0,0.0,-0.3835855162985128
1727705955.5636036,0.0,0.0,0.0,0.0,0.0,-0.5075998773871321
1727705955.585406,0.0,0.0,0.0,0.0,0.0,-0.5249260109046291
1727705955.6366928,0.0,0.0,0.0,0.0,0.0,-0.5249260109046291
1727705955.6856458,0.0,0.0,0.0,0.0,0.0,-0.5249260109046291
1727705955.796537,0.0,0.0,0.0,0.0,0.0,-0.5249260109046291
1727705955.797742,0.0,0.0,0.0,0.0,0.0,-0.5249260109046291
1727705955.8354087,0.125,0.0,0.0,0.0,0.0,-0.36492601090462906
1727705955.8857505,0.18791279196739197,0.0,0.0,0.0,0.0,-0.34807491302490234
1727705955.9362276,0.15896901488304138,0.0,0.0,0.0,0.0,-0.468667209148407
1727705955.9856722,0.14682140946388245,0.0,0.0,0.0,0.0,-0.5262327790260315
1727705956.035521,0.14541170001029968,0.0,0.0,0.0,0.0,-0.5639386177062988
1727705956.0861917,0.14568056166172028,0.0,0.0,0.0,0.0,-0.599108099937439
1727705956.1678371,0.1624230593442917,0.0,0.0,0.0,0.0,-0.6088162660598755
1727705956.229172,0.18892481923103333,0.0,0.0,0.0,0.0,-0.6074277758598328
1727705956.236097,0.213939368724823,0.0,0.0,0.0,0.0,-0.5972511768341064
1727705956.2854633,0.2355111688375473,0.0,0.0,0.0,0.0,-0.5982704162597656
1727705956.3356009,0.24893523752689362,0.0,0.0,0.0,0.0,-0.601641833782196
1727705956.3858273,0.25157856941223145,0.0,0.0,0.0,0.0,-0.6111456155776978
1727705956.435865,0.12657856941223145,0.0,0.0,0.0,0.0,-0.7514140659511076
1727705956.6002557,0.0015785694122314453,0.0,0.0,0.0,0.0,-0.740922362437766
1727705956.6465793,0.0,0.0,0.0,0.0,0.0,-0.740922362437766
1727705956.6472316,0.0,0.0,0.0,0.0,0.0,-0.740922362437766
1727705956.6867552,0.125,0.0,0.0,0.0,0.0,-0.657381534576416
1727705956.7363107,0.23758739233016968,0.0,0.0,0.0,0.0,-0.6842958927154541
1727705956.7855208,0.2423793226480484,0.0,0.0,0.0,0.0,-0.6846467852592468
1727705956.846106,0.24817241728305817,0.0,0.0,0.0,0.0,-0.689475953578949
1727705956.9055212,0.0,0.0,0.0,0.0,0.0,-0.0
1727705956.9363923,0.0,0.0,0.0,0.0,0.0,-0.0
1727705956.9850578,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.0350409,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.0854435,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.135127,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.185196,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.276524,0.0,0.0,0.0,0.0,0.0,-0.0
1727705957.3263505,0.03713919594883919,0.0,0.0,0.0,0.0,-0.7116216421127319
1727705957.3358314,0.031736500561237335,0.0,0.0,0.0,0.0,-0.6836007833480835
1727705957.386048,0.022784151136875153,0.0,0.0,0.0,0.0,-0.6123411655426025
1727705957.4355369,0.0,0.0,0.0,0.0,0.0,-0.5053026969406469
1727705957.4853265,0.0,0.0,0.0,0.0,0.0,-0.5053026969406469
1727705957.5361612,0.0,0.0,0.0,0.0,0.0,-0.5053026969406469
1727705957.5852869,0.0,0.0,0.0,0.0,0.0,-0.5053026969406469
1727705957.6464756,0.0,0.0,0.0,0.0,0.0,-0.5053026969406469
1727705957.69557,0.0,0.0,0.0,0.0,0.0,-0.5310163353361579
1727705957.7453103,0.0,0.0,0.0,0.0,0.0,-0.5882837196459354
1727705957.7856145,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705957.8354828,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705957.885486,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705957.9556584,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705958.0366926,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705958.0385082,0.0,0.0,0.0,0.0,0.0,-0.6728856506616129
1727705958.0854049,0.04005957022309303,0.0,0.0,0.0,0.0,-0.5535537004470825
1727705958.1356883,0.06395114958286285,0.0,0.0,0.0,0.0,-0.5792948603630066
1727705958.1857924,0.08009462803602219,0.0,0.0,0.0,0.0,-0.6202722787857056
1727705958.2408943,0.08755200356245041,0.0,0.0,0.0,0.0,-0.65166836977005
1727705958.3261898,0.09062790870666504,0.0,0.0,0.0,0.0,-0.6730424761772156
1727705958.4071486,0.0956294909119606,0.0,0.0,0.0,0.0,-0.6909694671630859
1727705958.4597664,0.11057351529598236,0.0,0.0,0.0,0.0,-0.6793108582496643
1727705958.4609547,0.11919242143630981,0.0,0.0,0.0,0.0,-0.6904877424240112
1727705958.4865768,0.11737479269504547,0.0,0.0,0.0,0.0,-0.6940610408782959
1727705958.5354323,0.15529142320156097,0.0,0.0,0.0,0.0,-0.6103870272636414
1727705958.5852854,0.17545606195926666,0.0,0.0,0.0,0.0,-0.5869789719581604
1727705958.6353238,0.1965411901473999,0.0,0.0,0.0,0.0,-0.5673231482505798
1727705958.715929,0.2206800878047943,0.0,0.0,0.0,0.0,-0.5689612627029419
1727705958.7801487,0.24184396862983704,0.0,0.0,0.0,0.0,-0.5661884546279907
1727705958.8310008,0.26964834332466125,0.0,0.0,0.0,0.0,-0.564767599105835
1727705958.8353653,0.2922210693359375,0.0,0.0,0.0,0.0,-0.5380661487579346
1727705958.8853781,0.3164288103580475,0.0,0.0,0.0,0.0,-0.5298205018043518
1727705958.936275,0.33749309182167053,0.0,0.0,0.0,0.0,-0.5252848863601685
1727705958.9852402,0.34879904985427856,0.0,0.0,0.0,0.0,-0.520952582359314
1727705959.0561981,0.35776543617248535,0.0,0.0,0.0,0.0,-0.5186212062835693
1727705959.1068397,0.36373504996299744,0.0,0.0,0.0,0.0,-0.5232885479927063
1727705959.1354213,0.3771609663963318,0.0,0.0,0.0,0.0,-0.5132206082344055
1727705959.1853218,0.3961596190929413,0.0,0.0,0.0,0.0,-0.4997248649597168
1727705959.2358994,0.40767204761505127,0.0,0.0,0.0,0.0,-0.4983579218387604
